,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
DWStweets,0.02973559,-0.18980865,0.17865422,-0.0035783225,-0.18277821,-0.004027093,0.2588597,0.054332897,0.16424322,-0.13700333,0.11099694,-0.13706489,0.11634682,-0.06587672,0.079910256,0.10941407,-0.21435793,0.19274978,-0.0018715014,-0.09257093,-0.0031309961,-0.12513912,0.27247414,0.012396055,0.049157493,0.21800272,-0.04373656,0.16212426,0.31083986,-0.13399361,-0.034372006,-0.029125176,-0.14829944,0.014846304,-0.116990976,0.1103752,0.026205702,0.15544988,0.03635977,0.26443678,0.0005702644,0.029652644,-0.19644731,-0.1946931,-0.18540478,0.022437025,0.022540657,0.11660719,0.2392884,0.10198663
ClintonTweet,0.2214683,0.022863442,0.05003054,0.10976594,0.19533162,0.05529968,0.30546582,-0.09618267,0.15264301,0.10716849,0.12068707,-0.18312533,0.1332326,0.06814666,-0.20223685,0.051081646,0.1811047,-0.13347013,-0.21418096,0.077385224,-0.08285365,0.18385105,0.080565676,-0.023392346,-0.038907636,-0.059173636,-0.05456483,0.053967457,-0.2112113,-0.14028235,0.039359774,-0.11300745,-0.12447441,-0.14329079,-0.27510265,-0.19139005,0.075923905,0.22373301,0.22912729,-0.09037423,-0.13921139,-0.054022357,-0.17078075,-0.062008325,-0.089578725,0.022314953,-0.22142436,-0.03676627,0.019383598,0.15559097
SenSanders,0.15531294,-0.18527901,-0.067996524,0.029035086,-0.11292844,0.04319654,0.12735802,0.24458282,0.08672358,-0.13796657,-0.04998124,0.1323026,0.09982779,0.08365415,-0.033854578,0.29910606,0.12523718,0.28767908,-0.14483975,0.186442,-0.07549348,-0.0133721,-0.14119293,0.024599213,0.015736796,0.21018498,-0.06926013,0.4246174,0.054138713,-0.09962729,-0.019078258,0.14312173,-0.13247733,-0.058147524,0.17856887,-0.03826229,-0.050851446,-0.06754693,0.06211065,0.035877008,0.19701242,-0.17423037,-0.070713885,-0.026268259,-0.16345319,-0.1355592,-0.17150943,0.14565551,-0.014646791,-0.10043939
GOPLeader,-0.10349043,0.14409858,0.04098365,-0.21428142,0.2465475,0.13191783,0.08894141,-0.03323734,0.30510163,-0.14697994,0.09614247,-0.058391742,0.13256031,-0.052621134,-0.20551418,0.08598266,0.12795147,0.2010447,-0.1739332,0.057615686,0.20422244,0.09430787,0.11603883,-0.042810597,-0.034892187,0.014687109,0.10498319,0.10069536,0.10366694,-0.15424886,-0.14477438,-0.19835642,0.09623126,-0.042089622,0.05774713,-0.044153843,0.21502383,0.0506544,-0.36655092,-0.036602534,0.22138035,-0.11426073,0.21134679,0.098004974,0.103433914,0.12465221,0.083210565,-0.05054034,0.07811228,0.06116976
GabbyGiffords,0.022685276,-0.03268189,0.3894985,0.13205566,-0.0484525,0.07257771,0.11727281,0.071084574,-0.060929254,0.016282436,0.12666564,-0.077898376,0.38347304,-0.04126358,-0.17797464,0.093319595,-0.023242343,0.055805262,-0.17591597,0.014878123,-0.16428643,-0.15864603,0.026130317,0.009943294,0.05241745,0.2770858,-0.06354045,-0.008103984,0.20997532,0.002506631,0.05632382,-0.18666297,0.12900849,-0.16596784,-0.040000506,-0.14954221,0.05079634,-0.012963379,-0.11694001,-0.09372768,-0.09479059,0.2486979,0.1537683,-0.050341778,-0.16277187,-0.27721724,-0.012414578,-0.16884504,0.058124594,-0.09143297
GovGaryJohnson,-0.19325252,-0.18344867,-0.22017007,0.00028093476,0.028395707,0.023565466,0.07096327,0.02355381,-0.11269498,0.06987914,0.17350154,-0.13106354,0.083640784,0.21943836,0.09909216,0.098430164,0.27158144,-0.16140918,-0.210802,-0.20308794,-0.14972676,-0.18424445,-0.057682898,-0.1597889,-0.06723182,-0.09571193,-0.009285547,0.077107675,0.08374019,-0.03269564,0.13894247,0.20864877,0.0662394,0.08954772,-0.008104904,0.059606563,0.14089175,0.26900855,-0.31838307,0.07648204,-0.03717454,-0.04959286,0.13670412,-0.120611645,-0.039100543,-0.09207894,-0.18059042,0.14789562,-0.17352456,0.15988861
alfranken,0.31526333,-0.25751343,-0.17841129,-0.0063213753,-0.05431888,-0.018368782,0.11901473,0.30384862,-0.030685788,-0.10184059,-0.12088161,-0.03723799,0.16049115,0.13586143,-0.017185405,0.12827489,0.14405757,0.320819,0.061972912,-0.0018579059,0.06149562,-0.17923366,-0.22120321,0.006725,0.011413618,0.13319324,0.073996566,0.24939679,0.19371364,-0.14898422,0.12767799,-0.061665103,-0.17643988,-0.052300245,0.11653399,-0.1732024,0.017898284,-0.048653558,0.21207649,-0.050616782,-0.12040912,-0.13037299,0.11699884,0.074437484,-0.10226282,-0.05076501,0.08560418,0.11051083,0.09221574,-0.08438392
AllenWest,-0.09972663,-0.019058896,0.0074762776,-0.15737993,0.08043015,-0.049835976,0.13846713,0.10858493,0.12771396,-0.08882301,-0.086706154,-0.19092925,-0.015800346,0.1504557,-0.1020579,-0.029386964,-0.15054154,0.16996886,-0.060735133,-0.15153113,-0.19994156,-0.17410465,0.16867095,0.12806925,-0.088555746,-0.02590095,0.22276981,0.14716186,0.07313413,-0.06358752,-0.07581877,-0.14655827,0.06538268,0.0036151255,-0.008976401,0.13031323,0.21780309,0.072666004,-0.47463933,0.06617705,0.14308065,-0.14358838,0.12498409,0.18505183,-0.023756126,0.31253886,0.020064004,-0.08584109,0.068826005,-0.086107664
dccc,0.2758499,0.045807354,0.046298016,-0.02232808,0.0078298785,-0.13769387,0.42389178,0.06820162,0.1050262,-0.24740618,0.019984439,0.013970158,0.28004298,-0.05587902,0.056013297,0.10369793,0.010754905,0.104513,0.2898334,-0.27004832,0.3036864,-0.00016104868,-0.057507902,-0.083062194,0.046392906,0.08325499,-0.009787626,0.024102949,0.12740012,-0.033469956,0.01353989,0.06994871,0.04150183,-0.023714563,-0.011677463,0.10253521,-0.32187837,0.0717129,0.068879984,0.014231817,0.039433762,-0.21349746,0.025490785,-0.13450201,-0.051280886,-0.10565368,-0.14406042,-0.09596175,0.04996498,0.07869012
clairecmc,0.11435146,-0.13523167,0.00083803054,-0.26474112,-0.26442373,0.047593843,0.053781204,0.025633002,0.14415121,-0.005214763,0.17873064,-0.16153343,0.1629309,0.0061328714,0.024532337,0.11528052,0.10436092,0.01595076,-0.031229757,-0.06080434,0.19403341,0.083487,0.18478104,-0.19338597,-0.14354278,0.2734091,0.010848497,0.01849483,0.17310764,-0.02046364,0.09385431,0.09436861,-0.33426598,-0.20249334,0.0055632675,-0.16254783,0.09302952,0.019430052,-0.04541796,0.17259897,0.14312339,0.2184972,0.14286388,-0.23754974,0.103377305,-0.16339839,0.036251836,-0.01801444,-0.14727023,-0.041762162
timpawlenty,-0.21598002,-0.14445773,0.0010215453,-0.25791255,-0.059152856,0.050846398,0.25210264,-0.09260259,0.09121987,-0.17384928,-0.05764909,-0.0062716505,0.165843,0.045520887,-0.2290914,0.1046999,0.11131568,0.21521117,-0.36911878,-0.09631541,0.02247809,0.024601493,0.013677006,0.103084706,-0.18028362,-0.06788966,0.21907046,-0.13025458,0.14304928,-0.14517903,0.03786386,-0.00045170164,0.068101004,0.056507163,0.073124595,-0.1299048,0.1653797,-0.023645459,0.034466196,0.09336546,-0.07362762,-0.22470656,0.29808107,-0.056076244,0.028103694,-0.1121102,0.20099448,-0.0008042564,0.13961734,0.050906386
Senate_GOPs,0.030067695,0.14477342,0.060761563,-0.21045548,0.03143429,0.26618755,0.2571059,-0.053453833,0.19346626,-0.1108355,0.06688076,-0.03464625,0.15815443,0.17510745,-0.03200209,0.082763076,-0.0046756803,-0.0036934651,-0.178241,-0.17010105,0.11708424,0.11224588,-0.07374637,0.049891707,0.008292552,-0.07342821,0.13233188,-0.08946628,0.105331905,0.0928316,-0.09512589,-0.23303173,0.2852033,-0.12808914,-0.10144702,0.12665369,-0.071735695,-0.16585624,-0.31306368,-0.030600226,0.2949207,-0.034744985,0.217035,-0.01976454,0.0038656772,0.15715499,-0.0394869,-0.20097212,0.054123998,0.021069266
SenatorReid,0.20473886,-0.10181972,-0.11591763,-0.033683304,-0.110936135,0.28672388,0.06058,-0.08019063,0.18664469,-0.16804701,0.05898451,-0.11188943,0.23604211,-0.047821444,0.10231803,0.07057556,-0.2213831,0.15273704,-0.12314343,0.013163805,-0.08467626,0.09056976,0.1547849,-0.08136137,0.042166926,0.33855754,-0.053873345,0.09039952,0.32910812,-0.15688346,-0.25909257,-0.06350613,0.13170686,-0.16159949,0.036018454,0.06603488,0.12149951,0.17753287,0.08461453,0.025456144,0.08009408,-0.12604599,-0.2222342,0.077593595,-0.030329624,-0.082294695,-0.029303478,-0.037009306,0.010982629,0.14089419
RepWeiner,0.04875083,0.12005712,-0.011223656,-0.1662748,-0.17828465,0.0014674852,0.00076365436,0.20862585,0.12513202,0.024748659,-0.0205963,0.12887488,0.010649372,0.05678712,-0.27043912,0.2554931,0.03641437,0.2484094,-0.12209999,-0.20520979,-0.1536791,-0.06320307,-0.06124506,-0.069704205,-0.102346264,-0.0008979191,-0.30786648,0.03335802,0.15312646,-0.03301078,0.029919544,-0.09471127,-0.2398349,-0.23093292,0.19445476,0.06184862,0.11179919,0.06744463,-0.03117145,-0.16139269,-0.13210653,-0.100387774,0.092187844,-0.07393382,-0.20778842,-0.19092144,0.08616148,-0.260652,0.003249618,-0.122348234
DarrellIssa,-0.123273574,-0.1673638,0.042383566,-0.20996943,0.07792918,-0.16956569,0.17121044,-0.17698939,0.16679375,0.031012194,-0.063641585,-0.13502276,-0.049940404,0.1369926,-0.05612203,-0.12035218,-0.09631285,0.008272318,-0.04260976,0.07871302,0.0849236,-0.055115923,0.226752,-0.03901206,-0.015064424,-0.066090226,0.41858798,0.37624666,-0.117412254,-0.14622523,-0.0039956025,-0.12981525,-0.09768932,-0.07500424,-0.058834292,0.099375114,0.18106195,0.106964506,-0.35811687,0.111524455,0.16211693,0.0037722455,-0.109436706,0.0067530833,0.101825625,-0.014548767,-0.04979495,-0.022716762,0.04175307,0.06694738
ChuckGrassley,0.04570555,-0.1207324,-0.19470647,0.06989715,-0.121632844,-0.18308607,0.106056936,0.089446254,0.26229906,0.018445075,0.05602628,-0.32449904,0.14938872,0.3144256,-0.13533813,0.09241212,-0.1212594,0.053072844,-0.14758864,0.118548885,0.04291506,0.24342647,-0.12754749,-0.13065319,-0.2060241,-0.11038883,0.10669671,0.0841232,0.16355929,0.13174802,-0.19930805,0.0011899901,-0.1938714,-0.11337749,0.009015966,0.068838716,-0.17823365,0.14008623,0.040040355,0.12930171,0.10798203,0.060637657,0.16607068,0.093826756,0.07456282,-0.056881253,0.18788454,-0.097553775,-0.11091818,-0.0053404556
elizabethforma,-0.025863504,-0.018808998,0.016887804,0.24539417,0.17811675,0.0422907,0.2551927,0.15834203,-0.04365236,-0.100078434,-0.032676477,-0.22440046,0.20985673,-0.034870505,0.1422306,0.28944084,-0.11385154,0.05638373,0.109273024,0.12138052,0.12820438,0.02514356,-0.17323081,0.06253672,-0.0549554,0.12507083,-0.15649642,0.15095474,0.054355677,-0.10555008,-0.09592494,0.06276344,-0.20804124,-0.20079859,0.049499102,-0.016512597,0.14952673,0.068315566,-0.23606656,0.20602842,0.16451363,-0.08004856,-0.22915696,-0.15381417,-0.15701087,-0.11793453,0.0159049,0.092799395,-0.17038283,-0.13248695
ScottBrownMA,-0.24384609,-0.2024809,-0.008354609,-0.056198727,0.07795553,0.14655204,0.2951136,0.05830446,-0.01625718,0.19002481,-0.109381065,-0.35900187,0.25564498,0.061269075,-0.11102542,0.035117045,-0.0809976,0.0385901,-0.10025204,-0.029757483,0.096206926,0.032270614,0.07921127,0.0120325,-0.09458959,-0.22547255,-0.13361253,0.016324135,-0.10128244,-0.2478399,-0.13806938,-0.0098357685,0.041570168,-0.15048333,0.20858097,-0.16660208,0.046493154,-0.09200981,-0.11938193,0.092678145,0.08260765,-0.1332441,-0.038312595,-0.18046445,-0.08902196,0.16781281,0.20004348,-0.06540213,-0.15999612,-0.14223991
TomCoburn,-0.14403751,-0.29833484,-0.088313885,-0.22198291,0.11036816,0.21816637,0.07129862,-0.09902489,0.0068043466,0.0800677,0.027332462,-0.09475053,0.20615633,0.33469483,-0.14924638,-0.0729984,0.15706187,0.069716364,-0.11870878,0.0329714,0.14366497,-0.018421315,0.12299443,0.09876396,0.230412,0.15443945,0.29440206,0.06500801,0.01924753,0.021289818,-0.28586903,0.03158221,-0.04645541,-0.16848335,0.084131785,-0.096367136,0.08252131,-0.031003842,-0.13903888,0.14770977,0.01439106,-0.06680132,0.24876736,0.1984134,0.014796882,0.0008477585,0.0008464068,0.047400646,0.01553483,-0.117422394
SenGillibrand,0.053808626,-0.13581406,-0.17952496,-0.21461846,-0.09100626,-0.002781305,0.1813842,0.12852497,-0.08978928,-0.1771517,0.11826352,-0.10558794,0.22036721,0.06611198,-0.25413087,0.06704807,-0.18807083,0.060384445,0.1791444,0.2377414,0.018116545,-0.15932295,0.12873264,0.052939784,0.09752779,-0.018877776,-0.024199367,0.031663243,-0.019472156,0.059114132,0.08333204,-0.32470405,-0.2900054,-0.11809078,-0.13669366,-0.09770315,0.13397592,0.053775847,-0.094175085,-0.104836635,-0.07978017,-0.022778379,-0.13346566,-0.2208528,-0.10476343,-0.2236557,-0.14520009,-0.15026101,0.019633105,0.100737035
NRSC,-0.053766616,-0.05920291,-0.25814572,-0.037316356,0.13899006,0.21813641,0.2930663,-0.03718332,0.02660323,0.16438627,0.018927854,0.12274439,0.2163474,0.07873048,-0.21274862,0.0030983759,0.14544278,0.11824959,-0.0033852058,-0.16045207,0.2712796,-0.019886678,0.24370979,-0.035970807,-0.11822399,-0.16685267,0.097294204,0.040592935,0.09092859,0.29262578,0.16013703,-0.037603732,0.07113903,-0.0063240808,-0.0062276665,0.120087154,-0.14443068,0.11166673,-0.22456118,0.0621295,0.098732896,0.05322104,-0.10885878,-0.070126675,-0.012831249,0.14401305,0.20537688,-0.21344905,0.11561911,0.04443142
NRCC,0.04597269,-0.0003403881,-0.19127741,-0.0061376737,0.07719646,0.19855134,0.2736419,-0.0975711,0.14944482,0.016093582,0.016458945,0.05030931,0.25087035,0.11230158,-0.122726694,0.19468045,0.20084935,0.15899378,0.040619988,-0.06712627,0.29997024,-0.028804036,0.24568056,0.111161925,0.0019564773,-0.22712342,0.18426998,0.00951216,0.14001915,0.15016735,0.1942643,0.067225985,0.16660218,-0.09080815,0.0515125,0.16468626,-0.02560136,-0.021359751,-0.24417998,0.05295568,-0.06323014,0.086545,0.038772546,-0.050905153,-0.03508212,0.14668016,0.041461825,-0.23811537,0.14887653,0.15490516
ChuckSchumer,0.12429114,-0.05726235,-0.18130663,-0.20138577,-0.073293954,-0.085568205,0.100778736,0.18528348,-0.009851956,-0.29888293,0.1786656,-0.00281748,0.13635948,0.23397984,-0.0894491,0.18078367,-0.24269284,-0.0014880853,0.049013704,0.25329039,-0.08160291,-0.07644579,0.13403122,0.109493665,0.12612744,-0.14388585,0.014068978,-0.062784314,0.06113417,-0.014902109,0.15100802,-0.40112984,-0.089235306,-0.21227548,-0.014604125,0.028911825,0.017110506,0.20237944,-0.033660144,-0.13360304,-0.08925015,-0.12833382,-0.10095121,-0.14329602,0.00070656266,-0.17931105,-0.0519515,-0.098032534,-0.07060576,0.0057611903
RepMikePence,-0.078088254,-0.2801053,0.09965987,-0.19686632,-0.01255662,0.09026566,0.016883643,-0.1663032,0.21257362,0.0045148637,-0.008013657,-0.17282525,0.26688626,0.16364971,-0.21339981,0.057505548,0.11380866,0.18730786,-0.069258414,-0.060335092,-0.0070394007,-0.04704823,0.18117921,0.0015675332,0.13178062,0.072519094,0.2266187,0.16731675,-0.029757353,-0.03757351,-0.20385443,0.14735158,0.18098162,-0.13626729,0.03543289,0.018830055,0.042891003,-0.06844694,-0.19468898,0.07979201,0.02094162,-0.2551963,0.3638685,0.12256776,0.057079997,0.11540904,0.036876,-0.074788935,0.012969375,-0.09481127
ThadMcCotter,-0.01544143,-0.022422297,-0.08802656,-0.1275728,-0.13654543,-0.080531515,0.21073388,-0.07960106,-0.21333703,-0.11023963,0.23368986,-0.2219392,-0.023553282,0.20076609,0.10130688,-0.006726617,0.09088257,0.10620233,-0.037485585,-0.1183396,0.15323718,-0.08778352,0.16473164,-0.041351885,-0.24998169,0.09228748,-0.06994994,-0.11810068,0.13226372,-0.13442376,-0.37761486,0.022710107,0.026854832,0.069596,0.036786534,0.14257956,0.02160732,0.14892522,-0.31798315,-0.053729333,-0.05823598,-0.167714,0.25300696,0.1287786,-0.0035297251,0.08882865,0.17393357,-0.066993825,-0.1068488,-0.055538446
gopconference,0.0905893,0.1265489,0.11943518,-0.21385787,-0.06213885,0.33466268,0.24110784,0.027083363,0.23518768,0.06664905,0.18435828,-0.028543763,0.1920288,0.19208199,-0.10035808,0.021396676,0.118060604,0.07917104,-0.10466415,-0.14551733,0.10043023,0.13792722,0.12597533,-0.028799884,0.11028586,-0.19138484,0.124326795,-0.07246896,0.24223636,0.034116164,-0.10001445,0.014259203,0.25546074,-0.13689943,-0.03274208,0.15106103,-0.121425994,-0.21493699,-0.25143048,0.018098002,0.16134776,-0.029695036,0.13501404,-0.07099596,0.085891694,0.04704864,-0.047040418,-0.09971012,0.14188324,0.007675151
HouseDemocrats,0.12552072,0.02783285,-0.11887677,-0.038586166,0.10914012,0.24817063,0.21015187,0.009476734,0.21223661,-0.17425038,0.03489818,-0.05697624,0.11203597,-0.07750821,0.052557517,0.20407788,-0.1231535,-0.06649993,0.026816044,-0.28300783,0.08564142,0.061487187,-0.071555205,-0.22294648,0.39561045,0.0028893377,0.03517706,0.16445859,0.19458899,-0.08209326,-0.0148023665,-0.14535901,0.24302799,-0.18697636,0.06998159,0.06773578,-0.008697266,0.06834151,0.13964903,0.011142967,-0.04726013,-0.10838418,0.11867801,-0.20028983,-0.08819171,-0.048614588,-0.13153541,-0.17054407,0.17350188,0.08641208
russfeingold,0.1963112,0.07552111,-0.35282007,-0.12312526,0.09945898,-0.0060931426,0.12447846,0.20421754,-0.073496565,-0.3065415,-0.032726027,-0.06788084,0.09765052,-0.027143458,-0.180349,0.2733564,0.08058993,-0.005178389,-0.16671641,-0.1184985,-0.065084435,0.007772088,0.04932997,-0.075915106,-0.013574415,0.19399597,0.061392322,-0.038190167,0.012083037,0.10467804,-0.21070041,0.054130495,-0.3123693,0.075900115,-0.0022506977,-0.117330626,-0.1023908,-0.0204527,0.122723036,0.15236793,0.04314574,-0.11313383,0.12906207,-0.1301348,-0.18037917,-0.09557879,0.07879236,0.15342312,0.07298469,-0.26982936
jaredpolis,0.067364305,-0.08745844,-0.280235,0.08093837,0.12540375,0.13918096,0.3304066,0.18548228,-0.09236618,-0.20051864,0.2399724,-0.027571717,-0.03084393,0.13474835,-0.23124458,0.16444333,-0.041724905,0.10383856,-0.06165912,0.074416645,0.0041912547,-0.12534294,-0.0005404868,-0.20758153,0.059586458,-0.09240673,-0.39002097,-0.055863842,0.06934583,0.12180285,-0.11956636,0.20848201,-0.23517132,-0.016741956,-0.04565994,0.14767593,0.03853348,0.12240548,0.07807783,-0.054276235,-0.057256922,0.06367287,0.091131635,-0.16206492,0.0034484144,0.035209265,-0.15506308,-0.12856661,-0.049892336,0.027016604
OrrinHatch,-0.0994515,-0.043906726,-0.06842608,-0.13592033,-0.1740847,-0.0040394296,0.074747,0.10156844,0.031779,-0.16800563,0.24288447,-0.14716817,0.23277694,0.18767793,-0.028781738,0.03815515,-0.087499075,0.07487858,-0.29197162,0.10389087,0.04155502,0.004228683,0.0061846403,0.09208765,-0.04525478,-0.1024728,0.17786735,-0.1797106,-0.11049672,-0.018240675,-0.30952004,-0.061183367,0.19326451,-0.10263576,-0.14330941,0.26107728,-0.2175675,-0.034791,-0.08323526,-0.07559564,0.2540923,-0.09157746,0.14798935,-0.25300783,-0.05828971,0.061317615,-0.10794997,-0.12616678,-0.05976918,-0.11894011
keithellison,0.08963394,-0.1586336,-0.14355268,-0.06265883,0.2518251,-0.2236328,0.1114852,0.1917735,0.10977151,-0.26845112,-0.103778385,-0.026287785,-0.027195448,0.07501168,0.14949276,0.04444207,0.06966166,0.2642064,-0.22405478,-0.034530148,0.1822511,-0.10428071,-0.029867308,-0.111297265,0.11551882,0.16518922,-0.010978229,0.053390134,0.18125556,0.12678991,-0.107351914,0.010273179,-0.17827664,-0.11055262,0.09227196,-0.16870564,0.068960674,0.16685724,0.10781889,0.031732637,-0.30733475,0.0678704,0.26806927,0.016509907,0.018182995,-0.13386686,0.10565697,0.15586062,0.0714428,-0.09783258
AlanGrayson,0.16949135,-0.1237786,-0.07057868,-0.052766543,-0.02277221,-0.007943231,0.08651522,0.21939608,0.06622283,-0.18945824,-0.11048992,0.11801834,0.19983844,-0.0059546484,0.022179473,0.21914919,0.112812966,0.31616735,-0.20084457,0.031106075,-0.0721985,-0.08668832,0.009549739,0.048620954,0.0927873,0.19828144,-0.112820745,0.338614,0.107666746,-0.08073517,-0.062389106,-0.06394318,-0.24555306,0.10954245,0.17125723,0.17187138,-0.06246442,0.07481555,-0.03257557,0.24170035,-0.13326962,-0.10093128,0.034267414,-0.17184569,-0.13369943,-0.11044222,0.15531832,0.18461096,0.06529716,-0.12311968
SenateDems,0.21211313,-0.012738011,-0.23027547,-0.09297514,0.026887372,0.18227449,0.1300127,0.06375248,0.27633134,-0.17229998,0.16449326,-0.057739053,0.13491173,-0.08083792,0.007919469,0.2653676,-0.19740364,-0.10627214,0.015828637,-0.24629158,0.042521082,0.06946127,-0.013031117,-0.1427958,0.2640226,0.051434092,0.060330477,0.20042288,0.3166637,0.037425224,-0.0062582353,-0.15107241,0.17832017,-0.21161723,0.06630946,0.09527424,-0.07279658,0.014552455,0.0969179,-0.0054396926,0.1421666,-0.19262615,0.001595761,-0.17570858,0.004232481,-0.14204988,-0.011930795,-0.047289636,0.08443521,0.06821051
JohnCornyn,0.09917762,-0.41046327,-0.12425358,-0.080319874,-0.10316236,0.048010353,0.17888442,-0.13360472,0.043465924,-0.0018454392,0.07981792,-0.16940424,-0.08268163,0.09019221,-0.013997408,0.12837002,-0.0913566,0.123023644,-0.093385756,-0.0008937634,-0.04099871,0.19959855,0.16183162,0.060015902,0.0041266982,0.13823551,0.08514314,-0.046623196,-0.1161195,0.140877,-0.09210975,-0.002738074,0.089802854,-0.34288463,-0.13348036,0.03580063,-0.11466581,-0.09365721,-0.41054663,-0.19868375,0.14758769,0.045792066,0.02606466,0.07499588,-0.07028308,-0.059243362,0.22409776,-0.088526875,0.080388725,-0.12913388
Dennis_Kucinich,0.17878564,-0.016978815,-0.085442215,-0.029211944,-0.020437995,-0.060481634,0.003237424,0.032268498,0.016362334,-0.1808336,0.025423039,0.018091645,0.22448772,0.14480205,-3.3233686e-05,-0.006544304,0.16470735,-0.0049324045,-0.38400286,-0.036995262,-0.16714577,-0.055870198,-0.19826922,-0.23198807,0.23099342,0.14520492,0.08370392,0.24080373,-0.028043326,-0.046086766,-0.20202322,0.19333746,-0.20205386,0.033352505,-0.08021463,0.19745636,-0.0066479114,-0.031778987,-0.08756379,-0.23367758,-0.12553522,-0.09805396,0.17423658,-0.15573844,-0.19955942,-0.21412954,0.048348542,0.035491798,0.030902304,0.08666082
MarkWarner,0.12654302,-0.19494256,-0.2605332,-0.13710287,0.11490778,-0.03389831,0.27271008,0.10368707,0.11681066,-0.005955377,0.3100872,-0.19500169,0.0567121,0.055224698,-0.2499516,-0.056886293,0.14501113,0.05683058,-0.05249563,0.0016996561,0.14366607,-0.025355779,0.074532025,-0.22901857,0.13198443,-0.06374069,-0.10293685,-0.14932764,0.074208535,-0.008672092,0.078332394,-0.07435939,0.019988868,-0.15918848,0.17827448,-0.1732389,-0.09771352,-0.08404712,0.25229335,-0.018847583,0.21928456,-0.033152677,0.096842684,-0.3042427,0.15036935,-0.09295967,-0.105507895,0.005770809,-0.014550266,0.012604448
jasoninthehouse,-0.17951079,0.027013952,0.027651817,-0.022425855,0.06767361,-0.32278717,0.21392444,-0.07112961,-0.16057807,-0.24460413,0.2577923,-0.2574124,-0.022610066,0.22254902,-0.12939966,0.015559557,-0.16612856,0.030032538,-0.1742082,0.1705037,0.20712836,-0.13516606,0.22233137,-0.06419685,-0.09918459,-0.015790598,0.12068437,0.0026857841,0.05264279,-0.14524825,-0.21747424,0.051512968,0.027161196,-0.1608277,0.047838524,0.20339082,-0.15825525,0.09761034,-0.19366004,-0.08520588,0.0859713,-0.09989057,-0.022983946,-0.12519029,-0.013570959,0.03396815,-0.095740266,-0.10678213,-0.08735559,-0.08366016
GOPWhip,-0.045407295,-0.0475658,0.020847315,-0.15866527,-0.15005422,0.05464893,0.10970172,-0.052761044,0.20253329,-0.042921703,0.23994404,0.034406237,0.19683328,0.15952544,-0.10675776,0.13667844,-0.1383935,0.14525776,-0.12431377,0.052187987,0.2724404,0.1629908,0.25316036,-0.095565215,-0.0048472593,-0.25225773,0.17362618,0.14971358,0.13496856,-0.10921816,-0.11688981,-0.019266274,0.21876375,-0.04525372,0.16190547,0.05817283,0.014660984,0.0006563026,-0.42007998,-0.12371579,-0.007848475,-0.024615072,0.07846597,0.07857576,0.1500205,0.033901114,-0.027079042,-0.052995138,0.17058972,-0.015133946
ConnieMackIV,-0.18503964,-0.15493563,0.13910548,0.045783494,-0.14446953,0.018201016,0.22042589,0.017447067,0.11381849,-0.16090158,0.08691104,-0.08123898,0.09088941,0.061144117,-0.108393714,0.3144288,-0.13942583,-0.0001695626,-0.22793767,0.09873931,0.041233446,-0.041493416,0.16979736,0.18837985,0.081463054,0.0063389265,0.25044003,-0.14241292,-0.06695732,0.100269005,-0.05828169,0.057489175,-0.01622724,0.20971748,0.07906217,0.02359077,0.19262123,0.09163689,-0.18072467,0.19917946,0.07010826,0.014165736,0.045481242,0.07785053,-0.13024777,0.3675296,-0.21070711,-0.12163923,0.14470036,0.022259919
SenBillNelson,0.17892961,-0.088015296,0.012822161,-0.01713368,-0.1906791,0.09180172,0.24003518,0.18899083,0.0843705,-0.26890114,0.16326073,-0.12326005,0.187733,-0.050341703,-0.08004567,0.18008277,-0.0507995,-0.018891595,-0.12928349,0.03763761,-0.19434875,0.055542935,0.045918245,0.015431936,0.24040271,0.051193185,0.08168653,-0.2563567,0.080723576,0.07895819,-0.057355084,-0.042508047,-0.20477584,0.07122407,-0.013927992,-0.012508053,0.17302506,0.0043194294,0.004261768,0.20252052,0.0044792346,0.09377846,-0.065508656,-0.05916461,-0.10812948,0.30497587,-0.08219029,0.13173714,0.30279246,-0.23108238
congressorg,-0.090641595,0.004937452,0.080021605,-0.06004273,0.025486164,0.105514035,0.3527798,-0.032077935,0.14220287,-0.14570624,0.20373468,0.10473979,0.2845625,-0.28801462,-0.11226989,0.12442498,0.03512144,-0.09511611,-0.09927483,-0.06632179,-0.040235873,0.22260794,-0.07643267,-0.17311585,0.22464134,-0.034565035,0.10796237,0.19313447,0.12347276,-0.17075798,-0.22169346,0.079023644,-0.0637109,-0.015583843,-0.11777454,0.2089216,-0.10226648,-0.036382068,-0.052125245,-0.19039267,0.090830795,-0.04360294,-0.041279744,-0.14207485,0.16198307,-0.027717808,0.080384076,-0.25440523,0.019572904,0.058538593
